id,num_read,num_write,read_write_ratio,mean_key_size,mean_value_size,std_key_size,std_value_size,var_key_size,var_value_size,max_cpu_usage,max_memory_usage
1,127,14,9.071428571428571,45.214285714285715,45.785714285714285,18.929110504453075,30.859540250784615,358.31122448979573,952.3112244897958,3.2790375,41.1796875
2,50,5,10.0,41.0,53.6,26.69082239272518,25.91215930793881,712.4,671.4399999999999,0.46039702233250623,40.6796875
3,2,20,0.1,42.45,54.55,25.960498839583188,29.960766011569202,673.9475000000001,897.6475000000003,1.1096504369538078,41.06640625
4,26,27,0.9629629629629629,53.2962962962963,50.629629629629626,26.610795379451236,25.13393478229391,708.1344307270233,631.7146776406036,1.8222636815920397,41.7109375
5,14,129,0.10852713178294573,50.89147286821706,46.06976744186046,27.880208954005912,28.50871920112428,777.3060513190314,812.7470704885521,2.9215443037974684,41.66796875
6,43,43,1.0,53.116279069767444,53.883720930232556,29.969914606209933,27.050520609120362,898.1957815035155,731.7306652244454,2.6707904642409033,41.3046875
7,10,89,0.11235955056179775,51.38202247191011,52.58426966292135,29.333229083990688,29.53337817984591,860.4383284938772,872.2204267137986,3.1658712121212123,41.13671875
8,11,98,0.11224489795918367,48.11224489795919,49.1530612244898,29.259180541854576,27.71699251907346,856.0996459808414,768.2316743023742,3.027292191435768,41.1640625
9,87,10,8.7,48.7,58.6,25.865227623200997,31.17434842943794,669.0099999999999,971.8399999999998,0.7754669987546701,41.50390625
10,60,60,1.0,53.916666666666664,50.7,30.303075568148014,26.085308764385623,918.2763888888891,680.4433333333334,2.969962121212121,41.0546875
11,5,48,0.10416666666666667,52.020833333333336,52.8125,32.32484182955202,29.10230249338816,1044.895399305556,846.9440104166666,2.769007537688442,41.80078125
12,14,124,0.11290322580645161,49.70161290322581,51.45967741935484,28.49560799172213,29.368459929073897,811.9996748178983,862.5064386056191,3.1451074589127685,41.5234375
13,5,46,0.10869565217391304,48.02173913043478,55.21739130434783,28.9921197167623,29.627332447881898,840.5430056710773,877.7788279773156,2.854949622166247,41.16796875
14,41,41,1.0,55.0,48.46341463414634,28.499893025045278,28.34035092900753,812.2439024390245,803.175490779298,1.9340570719602979,41.33984375
15,65,65,1.0,48.33846153846154,50.41538461538462,28.331160840251727,28.531166390831306,802.654674556213,814.0274556213019,3.162758186397985,41.3125
16,3,27,0.1111111111111111,54.629629629629626,45.48148148148148,23.439675367724426,26.407589215518765,549.4183813443072,697.360768175583,0.05327067669172932,40.69921875
17,9,78,0.11538461538461539,50.52564102564103,53.42307692307692,29.044053347380704,29.578023386555454,843.5570348454962,874.8594674556214,2.3167506297229217,41.5703125
18,131,15,8.733333333333333,52.2,49.333333333333336,28.310657592739403,30.717349422688727,801.4933333333332,943.5555555555554,1.0030074257425743,41.203125
19,10,92,0.10869565217391304,50.55434782608695,48.94565217391305,30.21098422847111,28.33010540751228,912.7035680529301,802.5948724007566,3.2120685434516525,40.953125
